file_x,file_y,decision,distance,prediction
black_woman_dataset/img25.jpg,black_woman_dataset/img27.jpg,Yes,0.2008,Yes
black_woman_dataset/img25.jpg,black_woman_dataset/img28.jpg,Yes,0.1302,Yes
black_woman_dataset/img26.jpg,black_woman_dataset/img27.jpg,Yes,0.0641,Yes
black_woman_dataset/img26.jpg,black_woman_dataset/img28.jpg,Yes,0.1914,Yes
black_woman_dataset/img27.jpg,black_woman_dataset/img28.jpg,Yes,0.1699,Yes
black_woman_dataset/img29.jpg,black_woman_dataset/img30.jpg,Yes,0.218,Yes
black_woman_dataset/img29.jpg,black_woman_dataset/img31.jpg,Yes,0.215,Yes
black_woman_dataset/img29.jpg,black_woman_dataset/img32.jpg,Yes,0.187,Yes
black_woman_dataset/img30.jpg,black_woman_dataset/img31.jpg,Yes,0.2879,Yes
black_woman_dataset/img30.jpg,black_woman_dataset/img32.jpg,Yes,0.1198,Yes
black_woman_dataset/img31.jpg,black_woman_dataset/img32.jpg,Yes,0.293,Yes
black_woman_dataset/img33.jpg,black_woman_dataset/img34.jpg,Yes,0.2829,Yes
black_woman_dataset/img33.jpg,black_woman_dataset/img35.jpg,Yes,0.092,Yes
black_woman_dataset/img33.jpg,black_woman_dataset/img36.jpg,Yes,0.0864,Yes
black_woman_dataset/img34.jpg,black_woman_dataset/img35.jpg,Yes,0.2705,Yes
black_woman_dataset/img34.jpg,black_woman_dataset/img36.jpg,Yes,0.2636,Yes
black_woman_dataset/img35.jpg,black_woman_dataset/img36.jpg,Yes,0.0717,Yes
black_woman_dataset/img37.jpg,black_woman_dataset/img38.jpg,Yes,0.1105,Yes
black_woman_dataset/img37.jpg,black_woman_dataset/img39.jpg,Yes,0.194,Yes
black_woman_dataset/img37.jpg,black_woman_dataset/img40.jpg,Yes,0.1932,Yes
black_woman_dataset/img38.jpg,black_woman_dataset/img39.jpg,Yes,0.1271,Yes
black_woman_dataset/img38.jpg,black_woman_dataset/img40.jpg,Yes,0.1734,Yes
black_woman_dataset/img39.jpg,black_woman_dataset/img40.jpg,Yes,0.1742,Yes
black_woman_dataset/img41.jpg,black_woman_dataset/img42.jpg,Yes,0.1328,Yes
black_woman_dataset/img41.jpg,black_woman_dataset/img43.jpg,Yes,0.2264,Yes
black_woman_dataset/img41.jpg,black_woman_dataset/img44.jpg,Yes,0.246,Yes
black_woman_dataset/img42.jpg,black_woman_dataset/img43.jpg,Yes,0.0966,Yes
black_woman_dataset/img42.jpg,black_woman_dataset/img44.jpg,Yes,0.1934,Yes
black_woman_dataset/img43.jpg,black_woman_dataset/img44.jpg,Yes,0.1382,Yes
black_woman_dataset/img45.jpg,black_woman_dataset/img46.jpg,Yes,0.1327,Yes
black_woman_dataset/img45.jpg,black_woman_dataset/img47.jpg,Yes,0.1381,Yes
black_woman_dataset/img45.jpg,black_woman_dataset/img48.jpg,Yes,0.3287,Yes
black_woman_dataset/img46.jpg,black_woman_dataset/img47.jpg,Yes,0.0932,Yes
black_woman_dataset/img46.jpg,black_woman_dataset/img48.jpg,Yes,0.2929,Yes
black_woman_dataset/img47.jpg,black_woman_dataset/img48.jpg,Yes,0.3145,Yes
black_woman_dataset/img1.jpg,black_woman_dataset/img5.jpg,No,0.4019,No
black_woman_dataset/img1.jpg,black_woman_dataset/img6.jpg,No,0.54,No
black_woman_dataset/img1.jpg,black_woman_dataset/img7.jpg,No,0.4338,No
black_woman_dataset/img1.jpg,black_woman_dataset/img8.jpg,No,0.4812,No
black_woman_dataset/img2.jpg,black_woman_dataset/img5.jpg,No,0.4946,No
black_woman_dataset/img2.jpg,black_woman_dataset/img6.jpg,No,0.431,No
black_woman_dataset/img2.jpg,black_woman_dataset/img7.jpg,No,0.452,No
black_woman_dataset/img2.jpg,black_woman_dataset/img8.jpg,No,0.3813,Yes
black_woman_dataset/img3.jpg,black_woman_dataset/img5.jpg,No,0.4833,No
black_woman_dataset/img3.jpg,black_woman_dataset/img6.jpg,No,0.51,No
black_woman_dataset/img3.jpg,black_woman_dataset/img7.jpg,No,0.4505,No
black_woman_dataset/img3.jpg,black_woman_dataset/img8.jpg,No,0.4594,No
black_woman_dataset/img4.jpg,black_woman_dataset/img5.jpg,No,0.4846,No
black_woman_dataset/img4.jpg,black_woman_dataset/img6.jpg,No,0.4443,No
black_woman_dataset/img4.jpg,black_woman_dataset/img7.jpg,No,0.458,No
black_woman_dataset/img4.jpg,black_woman_dataset/img8.jpg,No,0.4048,No
black_woman_dataset/img1.jpg,black_woman_dataset/img9.jpg,No,0.4965,No
black_woman_dataset/img1.jpg,black_woman_dataset/img10.jpg,No,0.5295,No
black_woman_dataset/img1.jpg,black_woman_dataset/img11.jpg,No,0.5387,No
black_woman_dataset/img1.jpg,black_woman_dataset/img12.jpg,No,0.5104,No
black_woman_dataset/img2.jpg,black_woman_dataset/img9.jpg,No,0.403,No
black_woman_dataset/img2.jpg,black_woman_dataset/img10.jpg,No,0.4474,No
black_woman_dataset/img2.jpg,black_woman_dataset/img11.jpg,No,0.4397,No
black_woman_dataset/img2.jpg,black_woman_dataset/img12.jpg,No,0.4331,No
black_woman_dataset/img3.jpg,black_woman_dataset/img9.jpg,No,0.4983,No
black_woman_dataset/img3.jpg,black_woman_dataset/img10.jpg,No,0.552,No
black_woman_dataset/img3.jpg,black_woman_dataset/img11.jpg,No,0.5412,No
black_woman_dataset/img3.jpg,black_woman_dataset/img12.jpg,No,0.527,No
black_woman_dataset/img4.jpg,black_woman_dataset/img9.jpg,No,0.3852,No
black_woman_dataset/img4.jpg,black_woman_dataset/img10.jpg,No,0.4585,No
black_woman_dataset/img4.jpg,black_woman_dataset/img11.jpg,No,0.4287,No
black_woman_dataset/img4.jpg,black_woman_dataset/img12.jpg,No,0.3916,No
black_woman_dataset/img1.jpg,black_woman_dataset/img13.jpg,No,0.5023,No
black_woman_dataset/img1.jpg,black_woman_dataset/img14.jpg,No,0.5751,No
black_woman_dataset/img1.jpg,black_woman_dataset/img15.jpg,No,0.5278,No
black_woman_dataset/img1.jpg,black_woman_dataset/img16.jpg,No,0.5477,No
black_woman_dataset/img2.jpg,black_woman_dataset/img13.jpg,No,0.4149,No
black_woman_dataset/img2.jpg,black_woman_dataset/img14.jpg,No,0.5025,No
black_woman_dataset/img2.jpg,black_woman_dataset/img15.jpg,No,0.4202,No
black_woman_dataset/img2.jpg,black_woman_dataset/img16.jpg,No,0.4288,No
black_woman_dataset/img3.jpg,black_woman_dataset/img13.jpg,No,0.5216,No
black_woman_dataset/img3.jpg,black_woman_dataset/img14.jpg,No,0.5828,No
black_woman_dataset/img3.jpg,black_woman_dataset/img15.jpg,No,0.5357,No
black_woman_dataset/img3.jpg,black_woman_dataset/img16.jpg,No,0.5922,No
black_woman_dataset/img4.jpg,black_woman_dataset/img13.jpg,No,0.4401,No
black_woman_dataset/img4.jpg,black_woman_dataset/img14.jpg,No,0.5277,No
black_woman_dataset/img4.jpg,black_woman_dataset/img15.jpg,No,0.4478,No
black_woman_dataset/img4.jpg,black_woman_dataset/img16.jpg,No,0.4721,No
black_woman_dataset/img1.jpg,black_woman_dataset/img17.jpg,No,0.5897,No
black_woman_dataset/img1.jpg,black_woman_dataset/img18.jpg,No,0.5659,No
black_woman_dataset/img1.jpg,black_woman_dataset/img19.jpg,No,0.5826,No
black_woman_dataset/img1.jpg,black_woman_dataset/img20.jpg,No,0.5988,No
black_woman_dataset/img2.jpg,black_woman_dataset/img17.jpg,No,0.4897,No
black_woman_dataset/img2.jpg,black_woman_dataset/img18.jpg,No,0.4322,No
black_woman_dataset/img2.jpg,black_woman_dataset/img19.jpg,No,0.4711,No
black_woman_dataset/img2.jpg,black_woman_dataset/img20.jpg,No,0.47,No
black_woman_dataset/img3.jpg,black_woman_dataset/img17.jpg,No,0.5102,No
black_woman_dataset/img3.jpg,black_woman_dataset/img18.jpg,No,0.5269,No
black_woman_dataset/img3.jpg,black_woman_dataset/img19.jpg,No,0.4836,No
black_woman_dataset/img3.jpg,black_woman_dataset/img20.jpg,No,0.4905,No
black_woman_dataset/img4.jpg,black_woman_dataset/img17.jpg,No,0.5304,No
black_woman_dataset/img4.jpg,black_woman_dataset/img18.jpg,No,0.5012,No
black_woman_dataset/img4.jpg,black_woman_dataset/img19.jpg,No,0.5192,No
black_woman_dataset/img4.jpg,black_woman_dataset/img20.jpg,No,0.5304,No
black_woman_dataset/img1.jpg,black_woman_dataset/img21.jpg,No,0.4456,No
black_woman_dataset/img1.jpg,black_woman_dataset/img22.jpg,No,0.4974,No
black_woman_dataset/img1.jpg,black_woman_dataset/img23.jpg,No,0.5323,No
black_woman_dataset/img1.jpg,black_woman_dataset/img24.jpg,No,0.5663,No
black_woman_dataset/img2.jpg,black_woman_dataset/img21.jpg,No,0.3679,Yes
black_woman_dataset/img2.jpg,black_woman_dataset/img22.jpg,No,0.4168,No
black_woman_dataset/img2.jpg,black_woman_dataset/img23.jpg,No,0.4278,No
black_woman_dataset/img2.jpg,black_woman_dataset/img24.jpg,No,0.411,No
black_woman_dataset/img3.jpg,black_woman_dataset/img21.jpg,No,0.4913,No
black_woman_dataset/img3.jpg,black_woman_dataset/img22.jpg,No,0.5645,No
black_woman_dataset/img3.jpg,black_woman_dataset/img23.jpg,No,0.5918,No
black_woman_dataset/img3.jpg,black_woman_dataset/img24.jpg,No,0.5921,No
black_woman_dataset/img4.jpg,black_woman_dataset/img21.jpg,No,0.3999,No
black_woman_dataset/img4.jpg,black_woman_dataset/img22.jpg,No,0.4436,No
black_woman_dataset/img4.jpg,black_woman_dataset/img23.jpg,No,0.4503,No
black_woman_dataset/img4.jpg,black_woman_dataset/img24.jpg,No,0.4538,No
black_woman_dataset/img1.jpg,black_woman_dataset/img25.jpg,No,0.528,No
black_woman_dataset/img1.jpg,black_woman_dataset/img26.jpg,No,0.4654,No
black_woman_dataset/img1.jpg,black_woman_dataset/img27.jpg,No,0.4935,No
black_woman_dataset/img1.jpg,black_woman_dataset/img28.jpg,No,0.5388,No
black_woman_dataset/img2.jpg,black_woman_dataset/img25.jpg,No,0.3697,Yes
black_woman_dataset/img2.jpg,black_woman_dataset/img26.jpg,No,0.4348,No
black_woman_dataset/img2.jpg,black_woman_dataset/img27.jpg,No,0.4177,No
black_woman_dataset/img2.jpg,black_woman_dataset/img28.jpg,No,0.3618,Yes
black_woman_dataset/img3.jpg,black_woman_dataset/img25.jpg,No,0.4802,No
black_woman_dataset/img3.jpg,black_woman_dataset/img26.jpg,No,0.4415,No
black_woman_dataset/img3.jpg,black_woman_dataset/img27.jpg,No,0.4834,No
black_woman_dataset/img3.jpg,black_woman_dataset/img28.jpg,No,0.5098,No
black_woman_dataset/img4.jpg,black_woman_dataset/img25.jpg,No,0.4254,No
black_woman_dataset/img4.jpg,black_woman_dataset/img26.jpg,No,0.4301,No
black_woman_dataset/img4.jpg,black_woman_dataset/img27.jpg,No,0.4334,No
black_woman_dataset/img4.jpg,black_woman_dataset/img28.jpg,No,0.4175,No
black_woman_dataset/img1.jpg,black_woman_dataset/img29.jpg,No,0.4824,No
black_woman_dataset/img1.jpg,black_woman_dataset/img30.jpg,No,0.4725,No
black_woman_dataset/img1.jpg,black_woman_dataset/img31.jpg,No,0.3997,No
black_woman_dataset/img1.jpg,black_woman_dataset/img32.jpg,No,0.4092,No
black_woman_dataset/img2.jpg,black_woman_dataset/img29.jpg,No,0.4939,No
black_woman_dataset/img2.jpg,black_woman_dataset/img30.jpg,No,0.4567,No
black_woman_dataset/img2.jpg,black_woman_dataset/img31.jpg,No,0.3582,Yes
black_woman_dataset/img2.jpg,black_woman_dataset/img32.jpg,No,0.4953,No
black_woman_dataset/img3.jpg,black_woman_dataset/img29.jpg,No,0.5432,No
black_woman_dataset/img3.jpg,black_woman_dataset/img30.jpg,No,0.5001,No
black_woman_dataset/img3.jpg,black_woman_dataset/img31.jpg,No,0.4104,No
black_woman_dataset/img3.jpg,black_woman_dataset/img32.jpg,No,0.4914,No
black_woman_dataset/img4.jpg,black_woman_dataset/img29.jpg,No,0.5367,No
black_woman_dataset/img4.jpg,black_woman_dataset/img30.jpg,No,0.458,No
black_woman_dataset/img4.jpg,black_woman_dataset/img31.jpg,No,0.3711,Yes
black_woman_dataset/img4.jpg,black_woman_dataset/img32.jpg,No,0.4803,No
black_woman_dataset/img1.jpg,black_woman_dataset/img33.jpg,No,0.4292,No
black_woman_dataset/img1.jpg,black_woman_dataset/img34.jpg,No,0.507,No
black_woman_dataset/img1.jpg,black_woman_dataset/img35.jpg,No,0.5025,No
black_woman_dataset/img1.jpg,black_woman_dataset/img36.jpg,No,0.4846,No
black_woman_dataset/img2.jpg,black_woman_dataset/img33.jpg,No,0.4228,No
black_woman_dataset/img2.jpg,black_woman_dataset/img34.jpg,No,0.4965,No
black_woman_dataset/img2.jpg,black_woman_dataset/img35.jpg,No,0.4805,No
black_woman_dataset/img2.jpg,black_woman_dataset/img36.jpg,No,0.4466,No
black_woman_dataset/img3.jpg,black_woman_dataset/img33.jpg,No,0.4761,No
black_woman_dataset/img3.jpg,black_woman_dataset/img34.jpg,No,0.5406,No
black_woman_dataset/img3.jpg,black_woman_dataset/img35.jpg,No,0.5374,No
black_woman_dataset/img3.jpg,black_woman_dataset/img36.jpg,No,0.5256,No
black_woman_dataset/img4.jpg,black_woman_dataset/img33.jpg,No,0.4081,No
black_woman_dataset/img4.jpg,black_woman_dataset/img34.jpg,No,0.4727,No
black_woman_dataset/img4.jpg,black_woman_dataset/img35.jpg,No,0.4501,No
black_woman_dataset/img4.jpg,black_woman_dataset/img36.jpg,No,0.4213,No
black_woman_dataset/img1.jpg,black_woman_dataset/img37.jpg,No,0.5315,No
black_woman_dataset/img1.jpg,black_woman_dataset/img38.jpg,No,0.5227,No
black_woman_dataset/img1.jpg,black_woman_dataset/img39.jpg,No,0.5073,No
black_woman_dataset/img1.jpg,black_woman_dataset/img40.jpg,No,0.5352,No
black_woman_dataset/img2.jpg,black_woman_dataset/img37.jpg,No,0.3697,Yes
black_woman_dataset/img2.jpg,black_woman_dataset/img38.jpg,No,0.3714,Yes
black_woman_dataset/img2.jpg,black_woman_dataset/img39.jpg,No,0.3818,Yes
black_woman_dataset/img2.jpg,black_woman_dataset/img40.jpg,No,0.3211,Yes
black_woman_dataset/img3.jpg,black_woman_dataset/img37.jpg,No,0.4973,No
black_woman_dataset/img3.jpg,black_woman_dataset/img38.jpg,No,0.5264,No
black_woman_dataset/img3.jpg,black_woman_dataset/img39.jpg,No,0.5051,No
black_woman_dataset/img3.jpg,black_woman_dataset/img40.jpg,No,0.5349,No
black_woman_dataset/img4.jpg,black_woman_dataset/img37.jpg,No,0.3708,Yes
black_woman_dataset/img4.jpg,black_woman_dataset/img38.jpg,No,0.378,Yes
black_woman_dataset/img4.jpg,black_woman_dataset/img39.jpg,No,0.358,Yes
black_woman_dataset/img4.jpg,black_woman_dataset/img40.jpg,No,0.3593,Yes
black_woman_dataset/img1.jpg,black_woman_dataset/img41.jpg,No,0.4027,No
black_woman_dataset/img1.jpg,black_woman_dataset/img42.jpg,No,0.3947,No
black_woman_dataset/img1.jpg,black_woman_dataset/img43.jpg,No,0.4121,No
black_woman_dataset/img1.jpg,black_woman_dataset/img44.jpg,No,0.4151,No
black_woman_dataset/img2.jpg,black_woman_dataset/img41.jpg,No,0.3945,No
black_woman_dataset/img2.jpg,black_woman_dataset/img42.jpg,No,0.3524,Yes
black_woman_dataset/img2.jpg,black_woman_dataset/img43.jpg,No,0.3784,Yes
black_woman_dataset/img2.jpg,black_woman_dataset/img44.jpg,No,0.3562,Yes
black_woman_dataset/img3.jpg,black_woman_dataset/img41.jpg,No,0.3602,Yes
black_woman_dataset/img3.jpg,black_woman_dataset/img42.jpg,No,0.3517,Yes
black_woman_dataset/img3.jpg,black_woman_dataset/img43.jpg,No,0.3273,Yes
black_woman_dataset/img3.jpg,black_woman_dataset/img44.jpg,No,0.3629,Yes
black_woman_dataset/img4.jpg,black_woman_dataset/img41.jpg,No,0.4214,No
black_woman_dataset/img4.jpg,black_woman_dataset/img42.jpg,No,0.371,Yes
black_woman_dataset/img4.jpg,black_woman_dataset/img43.jpg,No,0.3817,Yes
black_woman_dataset/img4.jpg,black_woman_dataset/img44.jpg,No,0.3658,Yes
black_woman_dataset/img1.jpg,black_woman_dataset/img45.jpg,No,0.4856,No
black_woman_dataset/img1.jpg,black_woman_dataset/img46.jpg,No,0.4131,No
black_woman_dataset/img1.jpg,black_woman_dataset/img47.jpg,No,0.4386,No
black_woman_dataset/img1.jpg,black_woman_dataset/img48.jpg,No,0.3207,Yes
black_woman_dataset/img2.jpg,black_woman_dataset/img45.jpg,No,0.3886,No
black_woman_dataset/img2.jpg,black_woman_dataset/img46.jpg,No,0.3598,Yes
black_woman_dataset/img2.jpg,black_woman_dataset/img47.jpg,No,0.3565,Yes
black_woman_dataset/img2.jpg,black_woman_dataset/img48.jpg,No,0.4149,No
black_woman_dataset/img3.jpg,black_woman_dataset/img45.jpg,No,0.4492,No
black_woman_dataset/img3.jpg,black_woman_dataset/img46.jpg,No,0.4166,No
black_woman_dataset/img3.jpg,black_woman_dataset/img47.jpg,No,0.4067,No
black_woman_dataset/img3.jpg,black_woman_dataset/img48.jpg,No,0.3637,Yes
black_woman_dataset/img4.jpg,black_woman_dataset/img45.jpg,No,0.3872,No
black_woman_dataset/img4.jpg,black_woman_dataset/img46.jpg,No,0.3916,No
black_woman_dataset/img4.jpg,black_woman_dataset/img47.jpg,No,0.3883,No
black_woman_dataset/img4.jpg,black_woman_dataset/img48.jpg,No,0.3351,Yes
black_woman_dataset/img5.jpg,black_woman_dataset/img9.jpg,No,0.6297,No
black_woman_dataset/img5.jpg,black_woman_dataset/img10.jpg,No,0.6413,No
black_woman_dataset/img5.jpg,black_woman_dataset/img11.jpg,No,0.6791,No
black_woman_dataset/img5.jpg,black_woman_dataset/img12.jpg,No,0.7017,No
black_woman_dataset/img6.jpg,black_woman_dataset/img9.jpg,No,0.4763,No
black_woman_dataset/img6.jpg,black_woman_dataset/img10.jpg,No,0.5492,No
black_woman_dataset/img6.jpg,black_woman_dataset/img11.jpg,No,0.5744,No
black_woman_dataset/img6.jpg,black_woman_dataset/img12.jpg,No,0.5636,No
black_woman_dataset/img7.jpg,black_woman_dataset/img9.jpg,No,0.6013,No
black_woman_dataset/img7.jpg,black_woman_dataset/img10.jpg,No,0.6396,No
black_woman_dataset/img7.jpg,black_woman_dataset/img11.jpg,No,0.6804,No
black_woman_dataset/img7.jpg,black_woman_dataset/img12.jpg,No,0.6967,No
black_woman_dataset/img8.jpg,black_woman_dataset/img9.jpg,No,0.5987,No
black_woman_dataset/img8.jpg,black_woman_dataset/img10.jpg,No,0.6181,No
black_woman_dataset/img8.jpg,black_woman_dataset/img11.jpg,No,0.6201,No
black_woman_dataset/img8.jpg,black_woman_dataset/img12.jpg,No,0.5914,No
black_woman_dataset/img5.jpg,black_woman_dataset/img13.jpg,No,0.608,No
black_woman_dataset/img5.jpg,black_woman_dataset/img14.jpg,No,0.5776,No
black_woman_dataset/img5.jpg,black_woman_dataset/img15.jpg,No,0.6146,No
black_woman_dataset/img5.jpg,black_woman_dataset/img16.jpg,No,0.6016,No
black_woman_dataset/img6.jpg,black_woman_dataset/img13.jpg,No,0.5664,No
black_woman_dataset/img6.jpg,black_woman_dataset/img14.jpg,No,0.5769,No
black_woman_dataset/img6.jpg,black_woman_dataset/img15.jpg,No,0.5628,No
black_woman_dataset/img6.jpg,black_woman_dataset/img16.jpg,No,0.5764,No
black_woman_dataset/img7.jpg,black_woman_dataset/img13.jpg,No,0.6109,No
black_woman_dataset/img7.jpg,black_woman_dataset/img14.jpg,No,0.6077,No
black_woman_dataset/img7.jpg,black_woman_dataset/img15.jpg,No,0.6174,No
black_woman_dataset/img7.jpg,black_woman_dataset/img16.jpg,No,0.6447,No
black_woman_dataset/img8.jpg,black_woman_dataset/img13.jpg,No,0.5152,No
black_woman_dataset/img8.jpg,black_woman_dataset/img14.jpg,No,0.5346,No
black_woman_dataset/img8.jpg,black_woman_dataset/img15.jpg,No,0.4867,No
black_woman_dataset/img8.jpg,black_woman_dataset/img16.jpg,No,0.5152,No
black_woman_dataset/img5.jpg,black_woman_dataset/img17.jpg,No,0.6059,No
black_woman_dataset/img5.jpg,black_woman_dataset/img18.jpg,No,0.6164,No
black_woman_dataset/img5.jpg,black_woman_dataset/img19.jpg,No,0.6075,No
black_woman_dataset/img5.jpg,black_woman_dataset/img20.jpg,No,0.681,No
black_woman_dataset/img6.jpg,black_woman_dataset/img17.jpg,No,0.585,No
black_woman_dataset/img6.jpg,black_woman_dataset/img18.jpg,No,0.6076,No
black_woman_dataset/img6.jpg,black_woman_dataset/img19.jpg,No,0.5658,No
black_woman_dataset/img6.jpg,black_woman_dataset/img20.jpg,No,0.6261,No
black_woman_dataset/img7.jpg,black_woman_dataset/img17.jpg,No,0.6103,No
black_woman_dataset/img7.jpg,black_woman_dataset/img18.jpg,No,0.6205,No
black_woman_dataset/img7.jpg,black_woman_dataset/img19.jpg,No,0.6024,No
black_woman_dataset/img7.jpg,black_woman_dataset/img20.jpg,No,0.6691,No
black_woman_dataset/img8.jpg,black_woman_dataset/img17.jpg,No,0.5765,No
black_woman_dataset/img8.jpg,black_woman_dataset/img18.jpg,No,0.5774,No
black_woman_dataset/img8.jpg,black_woman_dataset/img19.jpg,No,0.552,No
black_woman_dataset/img8.jpg,black_woman_dataset/img20.jpg,No,0.579,No
black_woman_dataset/img5.jpg,black_woman_dataset/img21.jpg,No,0.5432,No
black_woman_dataset/img5.jpg,black_woman_dataset/img22.jpg,No,0.6464,No
black_woman_dataset/img5.jpg,black_woman_dataset/img23.jpg,No,0.5828,No
black_woman_dataset/img5.jpg,black_woman_dataset/img24.jpg,No,0.6347,No
black_woman_dataset/img6.jpg,black_woman_dataset/img21.jpg,No,0.4804,No
black_woman_dataset/img6.jpg,black_woman_dataset/img22.jpg,No,0.6394,No
black_woman_dataset/img6.jpg,black_woman_dataset/img23.jpg,No,0.5351,No
black_woman_dataset/img6.jpg,black_woman_dataset/img24.jpg,No,0.5533,No
black_woman_dataset/img7.jpg,black_woman_dataset/img21.jpg,No,0.5109,No
black_woman_dataset/img7.jpg,black_woman_dataset/img22.jpg,No,0.6891,No
black_woman_dataset/img7.jpg,black_woman_dataset/img23.jpg,No,0.6064,No
black_woman_dataset/img7.jpg,black_woman_dataset/img24.jpg,No,0.6469,No
black_woman_dataset/img8.jpg,black_woman_dataset/img21.jpg,No,0.476,No
black_woman_dataset/img8.jpg,black_woman_dataset/img22.jpg,No,0.5754,No
black_woman_dataset/img8.jpg,black_woman_dataset/img23.jpg,No,0.5131,No
black_woman_dataset/img8.jpg,black_woman_dataset/img24.jpg,No,0.5156,No
black_woman_dataset/img5.jpg,black_woman_dataset/img25.jpg,No,0.6903,No
black_woman_dataset/img5.jpg,black_woman_dataset/img26.jpg,No,0.6804,No
black_woman_dataset/img5.jpg,black_woman_dataset/img27.jpg,No,0.726,No
black_woman_dataset/img5.jpg,black_woman_dataset/img28.jpg,No,0.7453,No
black_woman_dataset/img6.jpg,black_woman_dataset/img25.jpg,No,0.5362,No
black_woman_dataset/img6.jpg,black_woman_dataset/img26.jpg,No,0.627,No
black_woman_dataset/img6.jpg,black_woman_dataset/img27.jpg,No,0.6545,No
black_woman_dataset/img6.jpg,black_woman_dataset/img28.jpg,No,0.6171,No
black_woman_dataset/img7.jpg,black_woman_dataset/img25.jpg,No,0.6429,No
black_woman_dataset/img7.jpg,black_woman_dataset/img26.jpg,No,0.6751,No
black_woman_dataset/img7.jpg,black_woman_dataset/img27.jpg,No,0.7038,No
black_woman_dataset/img7.jpg,black_woman_dataset/img28.jpg,No,0.7226,No
black_woman_dataset/img8.jpg,black_woman_dataset/img25.jpg,No,0.4858,No
black_woman_dataset/img8.jpg,black_woman_dataset/img26.jpg,No,0.5896,No
black_woman_dataset/img8.jpg,black_woman_dataset/img27.jpg,No,0.65,No
black_woman_dataset/img8.jpg,black_woman_dataset/img28.jpg,No,0.5632,No
black_woman_dataset/img5.jpg,black_woman_dataset/img29.jpg,No,0.4945,No
black_woman_dataset/img5.jpg,black_woman_dataset/img30.jpg,No,0.5142,No
black_woman_dataset/img5.jpg,black_woman_dataset/img31.jpg,No,0.5142,No
black_woman_dataset/img5.jpg,black_woman_dataset/img32.jpg,No,0.4921,No
black_woman_dataset/img6.jpg,black_woman_dataset/img29.jpg,No,0.6132,No
