file_x,file_y,decision,distance,prediction
dataset/img2.jpg,dataset/img23.jpg,No,0.7389,No
dataset/img2.jpg,dataset/img24.jpg,No,0.7268,No
dataset/img3.jpg,dataset/img21.jpg,No,0.6383,No
dataset/img3.jpg,dataset/img22.jpg,No,0.6894,No
dataset/img3.jpg,dataset/img23.jpg,No,0.6804,No
dataset/img3.jpg,dataset/img24.jpg,No,0.6648,No
dataset/img4.jpg,dataset/img21.jpg,No,0.7405,No
dataset/img4.jpg,dataset/img22.jpg,No,0.7742,No
dataset/img4.jpg,dataset/img23.jpg,No,0.7617,No
dataset/img4.jpg,dataset/img24.jpg,No,0.7409,No
dataset/img1.jpg,dataset/img25.jpg,No,0.7364,No
dataset/img1.jpg,dataset/img26.jpg,No,0.7322,No
dataset/img1.jpg,dataset/img27.jpg,No,0.6577,No
dataset/img1.jpg,dataset/img28.jpg,No,0.5992,No
dataset/img2.jpg,dataset/img25.jpg,No,0.6019,No
dataset/img2.jpg,dataset/img26.jpg,No,0.5745,No
dataset/img2.jpg,dataset/img27.jpg,No,0.5877,No
dataset/img2.jpg,dataset/img28.jpg,No,0.5231,No
dataset/img3.jpg,dataset/img25.jpg,No,0.7588,No
dataset/img3.jpg,dataset/img26.jpg,No,0.7208,No
dataset/img3.jpg,dataset/img27.jpg,No,0.7092,No
dataset/img3.jpg,dataset/img28.jpg,No,0.6618,No
dataset/img4.jpg,dataset/img25.jpg,No,0.678,No
dataset/img4.jpg,dataset/img26.jpg,No,0.6768,No
dataset/img4.jpg,dataset/img27.jpg,No,0.6464,No
dataset/img4.jpg,dataset/img28.jpg,No,0.5777,No
dataset/img1.jpg,dataset/img29.jpg,No,0.7712,No
dataset/img1.jpg,dataset/img30.jpg,No,0.857,No
dataset/img1.jpg,dataset/img31.jpg,No,0.7931,No
dataset/img1.jpg,dataset/img32.jpg,No,0.8326,No
dataset/img2.jpg,dataset/img29.jpg,No,0.6207,No
dataset/img2.jpg,dataset/img30.jpg,No,0.7225,No
dataset/img2.jpg,dataset/img31.jpg,No,0.6915,No
dataset/img2.jpg,dataset/img32.jpg,No,0.7385,No
dataset/img3.jpg,dataset/img29.jpg,No,0.7621,No
dataset/img3.jpg,dataset/img30.jpg,No,0.8545,No
dataset/img3.jpg,dataset/img31.jpg,No,0.8208,No
dataset/img3.jpg,dataset/img32.jpg,No,0.8455,No
dataset/img4.jpg,dataset/img29.jpg,No,0.6787,No
dataset/img4.jpg,dataset/img30.jpg,No,0.7823,No
dataset/img4.jpg,dataset/img31.jpg,No,0.7254,No
dataset/img4.jpg,dataset/img32.jpg,No,0.7548,No
dataset/img1.jpg,dataset/img33.jpg,No,0.5727,No
dataset/img1.jpg,dataset/img34.jpg,No,0.5414,No
dataset/img1.jpg,dataset/img35.jpg,No,0.6449,No
dataset/img1.jpg,dataset/img36.jpg,No,0.6775,No
dataset/img2.jpg,dataset/img33.jpg,No,0.6881,No
dataset/img2.jpg,dataset/img34.jpg,No,0.5968,No
dataset/img2.jpg,dataset/img35.jpg,No,0.5956,No
dataset/img2.jpg,dataset/img36.jpg,No,0.7385,No
dataset/img3.jpg,dataset/img33.jpg,No,0.5418,No
dataset/img3.jpg,dataset/img34.jpg,No,0.5029,No
dataset/img3.jpg,dataset/img35.jpg,No,0.5904,No
dataset/img3.jpg,dataset/img36.jpg,No,0.5889,No
dataset/img4.jpg,dataset/img33.jpg,No,0.6351,No
dataset/img4.jpg,dataset/img34.jpg,No,0.6008,No
dataset/img4.jpg,dataset/img35.jpg,No,0.6419,No
dataset/img4.jpg,dataset/img36.jpg,No,0.7055,No
dataset/img1.jpg,dataset/img37.jpg,No,0.7077,No
dataset/img1.jpg,dataset/img38.jpg,No,0.8039,No
dataset/img1.jpg,dataset/img39.jpg,No,0.7886,No
dataset/img1.jpg,dataset/img40.jpg,No,0.8579,No
dataset/img2.jpg,dataset/img37.jpg,No,0.6373,No
dataset/img2.jpg,dataset/img38.jpg,No,0.7096,No
dataset/img2.jpg,dataset/img39.jpg,No,0.733,No
dataset/img2.jpg,dataset/img40.jpg,No,0.7851,No
dataset/img3.jpg,dataset/img37.jpg,No,0.6486,No
dataset/img3.jpg,dataset/img38.jpg,No,0.77,No
dataset/img3.jpg,dataset/img39.jpg,No,0.705,No
dataset/img3.jpg,dataset/img40.jpg,No,0.8066,No
dataset/img4.jpg,dataset/img37.jpg,No,0.6563,No
dataset/img4.jpg,dataset/img38.jpg,No,0.744,No
dataset/img4.jpg,dataset/img39.jpg,No,0.7602,No
dataset/img4.jpg,dataset/img40.jpg,No,0.8465,No
dataset/img1.jpg,dataset/img41.jpg,No,0.7909,No
dataset/img1.jpg,dataset/img42.jpg,No,0.8009,No
dataset/img1.jpg,dataset/img43.jpg,No,0.7894,No
dataset/img1.jpg,dataset/img44.jpg,No,0.8068,No
dataset/img2.jpg,dataset/img41.jpg,No,0.8443,No
dataset/img2.jpg,dataset/img42.jpg,No,0.8488,No
dataset/img2.jpg,dataset/img43.jpg,No,0.8575,No
dataset/img2.jpg,dataset/img44.jpg,No,0.8459,No
dataset/img3.jpg,dataset/img41.jpg,No,0.8197,No
dataset/img3.jpg,dataset/img42.jpg,No,0.7868,No
dataset/img3.jpg,dataset/img43.jpg,No,0.7814,No
dataset/img3.jpg,dataset/img44.jpg,No,0.8197,No
dataset/img4.jpg,dataset/img41.jpg,No,0.8359,No
dataset/img4.jpg,dataset/img42.jpg,No,0.8316,No
dataset/img4.jpg,dataset/img43.jpg,No,0.8276,No
dataset/img4.jpg,dataset/img44.jpg,No,0.8304,No
dataset/img1.jpg,dataset/img45.jpg,No,0.5629,No
dataset/img1.jpg,dataset/img46.jpg,No,0.7136,No
dataset/img1.jpg,dataset/img47.jpg,No,0.5618,No
dataset/img1.jpg,dataset/img48.jpg,No,0.6546,No
dataset/img2.jpg,dataset/img45.jpg,No,0.6101,No
dataset/img2.jpg,dataset/img46.jpg,No,0.6942,No
dataset/img2.jpg,dataset/img47.jpg,No,0.6054,No
dataset/img2.jpg,dataset/img48.jpg,No,0.6841,No
dataset/img3.jpg,dataset/img45.jpg,No,0.4938,No
dataset/img3.jpg,dataset/img46.jpg,No,0.6665,No
dataset/img3.jpg,dataset/img47.jpg,No,0.5077,No
dataset/img3.jpg,dataset/img48.jpg,No,0.5931,No
dataset/img4.jpg,dataset/img45.jpg,No,0.5322,No
dataset/img4.jpg,dataset/img46.jpg,No,0.6534,No
dataset/img4.jpg,dataset/img47.jpg,No,0.5321,No
dataset/img4.jpg,dataset/img48.jpg,No,0.6197,No
dataset/img5.jpg,dataset/img9.jpg,No,0.7379,No
dataset/img5.jpg,dataset/img10.jpg,No,0.6986,No
dataset/img5.jpg,dataset/img11.jpg,No,0.7289,No
dataset/img5.jpg,dataset/img12.jpg,No,0.7329,No
dataset/img6.jpg,dataset/img9.jpg,No,0.7859,No
dataset/img6.jpg,dataset/img10.jpg,No,0.7874,No
dataset/img6.jpg,dataset/img11.jpg,No,0.8246,No
dataset/img6.jpg,dataset/img12.jpg,No,0.7963,No
dataset/img7.jpg,dataset/img9.jpg,No,0.7679,No
dataset/img7.jpg,dataset/img10.jpg,No,0.7187,No
dataset/img7.jpg,dataset/img11.jpg,No,0.7696,No
dataset/img7.jpg,dataset/img12.jpg,No,0.7682,No
dataset/img8.jpg,dataset/img9.jpg,No,0.6712,No
dataset/img8.jpg,dataset/img10.jpg,No,0.7012,No
dataset/img8.jpg,dataset/img11.jpg,No,0.6876,No
dataset/img8.jpg,dataset/img12.jpg,No,0.6516,No
dataset/img5.jpg,dataset/img13.jpg,No,0.7437,No
dataset/img5.jpg,dataset/img14.jpg,No,0.7215,No
dataset/img5.jpg,dataset/img15.jpg,No,0.763,No
dataset/img5.jpg,dataset/img16.jpg,No,0.7649,No
dataset/img6.jpg,dataset/img13.jpg,No,0.756,No
dataset/img6.jpg,dataset/img14.jpg,No,0.7567,No
dataset/img6.jpg,dataset/img15.jpg,No,0.75,No
dataset/img6.jpg,dataset/img16.jpg,No,0.7776,No
dataset/img7.jpg,dataset/img13.jpg,No,0.7717,No
dataset/img7.jpg,dataset/img14.jpg,No,0.7663,No
dataset/img7.jpg,dataset/img15.jpg,No,0.7434,No
dataset/img7.jpg,dataset/img16.jpg,No,0.7167,No
dataset/img8.jpg,dataset/img13.jpg,No,0.6984,No
dataset/img8.jpg,dataset/img14.jpg,No,0.6783,No
dataset/img8.jpg,dataset/img15.jpg,No,0.6917,No
dataset/img8.jpg,dataset/img16.jpg,No,0.726,No
dataset/img5.jpg,dataset/img17.jpg,No,0.6867,No
dataset/img5.jpg,dataset/img18.jpg,No,0.6895,No
dataset/img5.jpg,dataset/img19.jpg,No,0.6954,No
dataset/img5.jpg,dataset/img20.jpg,No,0.6886,No
dataset/img6.jpg,dataset/img17.jpg,No,0.7099,No
dataset/img6.jpg,dataset/img18.jpg,No,0.6932,No
dataset/img6.jpg,dataset/img19.jpg,No,0.7137,No
dataset/img6.jpg,dataset/img20.jpg,No,0.7101,No
dataset/img7.jpg,dataset/img17.jpg,No,0.6698,No
dataset/img7.jpg,dataset/img18.jpg,No,0.6572,No
dataset/img7.jpg,dataset/img19.jpg,No,0.6814,No
dataset/img7.jpg,dataset/img20.jpg,No,0.6761,No
dataset/img8.jpg,dataset/img17.jpg,No,0.6839,No
dataset/img8.jpg,dataset/img18.jpg,No,0.6504,No
dataset/img8.jpg,dataset/img19.jpg,No,0.6605,No
dataset/img8.jpg,dataset/img20.jpg,No,0.6996,No
dataset/img5.jpg,dataset/img21.jpg,No,0.6107,No
dataset/img5.jpg,dataset/img22.jpg,No,0.6784,No
dataset/img5.jpg,dataset/img23.jpg,No,0.6595,No
dataset/img5.jpg,dataset/img24.jpg,No,0.6253,No
dataset/img6.jpg,dataset/img21.jpg,No,0.6836,No
dataset/img6.jpg,dataset/img22.jpg,No,0.7525,No
dataset/img6.jpg,dataset/img23.jpg,No,0.773,No
dataset/img6.jpg,dataset/img24.jpg,No,0.7029,No
dataset/img7.jpg,dataset/img21.jpg,No,0.611,No
dataset/img7.jpg,dataset/img22.jpg,No,0.6746,No
dataset/img7.jpg,dataset/img23.jpg,No,0.6941,No
dataset/img7.jpg,dataset/img24.jpg,No,0.6336,No
dataset/img8.jpg,dataset/img21.jpg,No,0.6645,No
dataset/img8.jpg,dataset/img22.jpg,No,0.6858,No
dataset/img8.jpg,dataset/img23.jpg,No,0.7466,No
dataset/img8.jpg,dataset/img24.jpg,No,0.6818,No
dataset/img5.jpg,dataset/img25.jpg,No,0.8406,No
dataset/img5.jpg,dataset/img26.jpg,No,0.7819,No
dataset/img5.jpg,dataset/img27.jpg,No,0.7385,No
dataset/img5.jpg,dataset/img28.jpg,No,0.739,No
dataset/img6.jpg,dataset/img25.jpg,No,0.8176,No
dataset/img6.jpg,dataset/img26.jpg,No,0.7446,No
dataset/img6.jpg,dataset/img27.jpg,No,0.7372,No
dataset/img6.jpg,dataset/img28.jpg,No,0.7907,No
dataset/img7.jpg,dataset/img25.jpg,No,0.887,No
dataset/img7.jpg,dataset/img26.jpg,No,0.7893,No
dataset/img7.jpg,dataset/img27.jpg,No,0.7439,No
dataset/img7.jpg,dataset/img28.jpg,No,0.7863,No
dataset/img8.jpg,dataset/img25.jpg,No,0.7046,No
dataset/img8.jpg,dataset/img26.jpg,No,0.6569,No
dataset/img8.jpg,dataset/img27.jpg,No,0.644,No
dataset/img8.jpg,dataset/img28.jpg,No,0.6622,No
dataset/img5.jpg,dataset/img29.jpg,No,0.8368,No
dataset/img5.jpg,dataset/img30.jpg,No,0.8808,No
dataset/img5.jpg,dataset/img31.jpg,No,0.8266,No
dataset/img5.jpg,dataset/img32.jpg,No,0.8621,No
dataset/img6.jpg,dataset/img29.jpg,No,0.8104,No
dataset/img6.jpg,dataset/img30.jpg,No,0.8436,No
dataset/img6.jpg,dataset/img31.jpg,No,0.7913,No
dataset/img6.jpg,dataset/img32.jpg,No,0.8241,No
dataset/img7.jpg,dataset/img29.jpg,No,0.9014,No
dataset/img7.jpg,dataset/img30.jpg,No,0.923,No
dataset/img7.jpg,dataset/img31.jpg,No,0.8528,No
dataset/img7.jpg,dataset/img32.jpg,No,0.8697,No
dataset/img8.jpg,dataset/img29.jpg,No,0.7275,No
dataset/img8.jpg,dataset/img30.jpg,No,0.7321,No
dataset/img8.jpg,dataset/img31.jpg,No,0.6958,No
dataset/img8.jpg,dataset/img32.jpg,No,0.6811,No
dataset/img5.jpg,dataset/img33.jpg,No,0.3906,No
dataset/img5.jpg,dataset/img34.jpg,No,0.4347,No
dataset/img5.jpg,dataset/img35.jpg,No,0.4469,No
dataset/img5.jpg,dataset/img36.jpg,No,0.5399,No
dataset/img6.jpg,dataset/img33.jpg,No,0.5997,No
dataset/img6.jpg,dataset/img34.jpg,No,0.5597,No
dataset/img6.jpg,dataset/img35.jpg,No,0.5509,No
dataset/img6.jpg,dataset/img36.jpg,No,0.6237,No
dataset/img7.jpg,dataset/img33.jpg,No,0.4325,No
dataset/img7.jpg,dataset/img34.jpg,No,0.4058,No
dataset/img7.jpg,dataset/img35.jpg,No,0.4499,No
dataset/img7.jpg,dataset/img36.jpg,No,0.4911,No
dataset/img8.jpg,dataset/img33.jpg,No,0.5601,No
dataset/img8.jpg,dataset/img34.jpg,No,0.5242,No
dataset/img8.jpg,dataset/img35.jpg,No,0.4999,No
dataset/img8.jpg,dataset/img36.jpg,No,0.5757,No
dataset/img5.jpg,dataset/img37.jpg,No,0.5794,No
dataset/img5.jpg,dataset/img38.jpg,No,0.7695,No
dataset/img5.jpg,dataset/img39.jpg,No,0.6706,No
dataset/img5.jpg,dataset/img40.jpg,No,0.7034,No
dataset/img6.jpg,dataset/img37.jpg,No,0.65,No
dataset/img6.jpg,dataset/img38.jpg,No,0.814,No
dataset/img6.jpg,dataset/img39.jpg,No,0.739,No
dataset/img6.jpg,dataset/img40.jpg,No,0.7672,No
dataset/img7.jpg,dataset/img37.jpg,No,0.6235,No
dataset/img7.jpg,dataset/img38.jpg,No,0.8021,No
dataset/img7.jpg,dataset/img39.jpg,No,0.7221,No
dataset/img7.jpg,dataset/img40.jpg,No,0.7265,No
dataset/img8.jpg,dataset/img37.jpg,No,0.6056,No
dataset/img8.jpg,dataset/img38.jpg,No,0.7072,No
dataset/img8.jpg,dataset/img39.jpg,No,0.6723,No
dataset/img8.jpg,dataset/img40.jpg,No,0.6991,No
dataset/img5.jpg,dataset/img41.jpg,No,0.7444,No
dataset/img5.jpg,dataset/img42.jpg,No,0.814,No
dataset/img5.jpg,dataset/img43.jpg,No,0.7253,No
dataset/img5.jpg,dataset/img44.jpg,No,0.8141,No
dataset/img6.jpg,dataset/img41.jpg,No,0.8436,No
dataset/img6.jpg,dataset/img42.jpg,No,0.9101,No
dataset/img6.jpg,dataset/img43.jpg,No,0.8064,No
dataset/img6.jpg,dataset/img44.jpg,No,0.8911,No
dataset/img7.jpg,dataset/img41.jpg,No,0.7647,No
dataset/img7.jpg,dataset/img42.jpg,No,0.8503,No
dataset/img7.jpg,dataset/img43.jpg,No,0.759,No
dataset/img7.jpg,dataset/img44.jpg,No,0.8285,No
dataset/img8.jpg,dataset/img41.jpg,No,0.7064,No
dataset/img8.jpg,dataset/img42.jpg,No,0.7943,No
dataset/img8.jpg,dataset/img43.jpg,No,0.7267,No
dataset/img8.jpg,dataset/img44.jpg,No,0.7703,No
dataset/img5.jpg,dataset/img45.jpg,No,0.6448,No
dataset/img5.jpg,dataset/img46.jpg,No,0.7446,No
dataset/img5.jpg,dataset/img47.jpg,No,0.6206,No
dataset/img5.jpg,dataset/img48.jpg,No,0.7236,No
dataset/img6.jpg,dataset/img45.jpg,No,0.6248,No
dataset/img6.jpg,dataset/img46.jpg,No,0.7178,No
dataset/img6.jpg,dataset/img47.jpg,No,0.5943,No
dataset/img6.jpg,dataset/img48.jpg,No,0.7128,No
dataset/img7.jpg,dataset/img45.jpg,No,0.6291,No
dataset/img7.jpg,dataset/img46.jpg,No,0.7297,No
dataset/img7.jpg,dataset/img47.jpg,No,0.5902,No
dataset/img7.jpg,dataset/img48.jpg,No,0.6909,No
dataset/img8.jpg,dataset/img45.jpg,No,0.6239,No
dataset/img8.jpg,dataset/img46.jpg,No,0.7143,No
dataset/img8.jpg,dataset/img47.jpg,No,0.6284,No
dataset/img8.jpg,dataset/img48.jpg,No,0.7221,No
dataset/img9.jpg,dataset/img13.jpg,No,0.4212,No
dataset/img9.jpg,dataset/img14.jpg,No,0.4079,No
dataset/img9.jpg,dataset/img15.jpg,No,0.4018,No
dataset/img9.jpg,dataset/img16.jpg,No,0.4393,No
dataset/img10.jpg,dataset/img13.jpg,No,0.4587,No
dataset/img10.jpg,dataset/img14.jpg,No,0.471,No
dataset/img10.jpg,dataset/img15.jpg,No,0.4432,No
dataset/img10.jpg,dataset/img16.jpg,No,0.4417,No
dataset/img11.jpg,dataset/img13.jpg,No,0.3182,No
dataset/img11.jpg,dataset/img14.jpg,No,0.3243,No
dataset/img11.jpg,dataset/img15.jpg,No,0.3276,No
dataset/img11.jpg,dataset/img16.jpg,No,0.3219,No
dataset/img12.jpg,dataset/img13.jpg,No,0.3641,No
dataset/img12.jpg,dataset/img14.jpg,No,0.3522,No
dataset/img12.jpg,dataset/img15.jpg,No,0.3725,No
dataset/img12.jpg,dataset/img16.jpg,No,0.3519,No
dataset/img9.jpg,dataset/img17.jpg,No,0.6229,No
dataset/img9.jpg,dataset/img18.jpg,No,0.6293,No
dataset/img9.jpg,dataset/img19.jpg,No,0.6484,No
dataset/img9.jpg,dataset/img20.jpg,No,0.6757,No
dataset/img10.jpg,dataset/img17.jpg,No,0.6122,No
dataset/img10.jpg,dataset/img18.jpg,No,0.6241,No
dataset/img10.jpg,dataset/img19.jpg,No,0.658,No
dataset/img10.jpg,dataset/img20.jpg,No,0.6506,No
dataset/img11.jpg,dataset/img17.jpg,No,0.6375,No
dataset/img11.jpg,dataset/img18.jpg,No,0.6448,No
dataset/img11.jpg,dataset/img19.jpg,No,0.6957,No
dataset/img11.jpg,dataset/img20.jpg,No,0.7169,No
dataset/img12.jpg,dataset/img17.jpg,No,0.6805,No
dataset/img12.jpg,dataset/img18.jpg,No,0.6783,No
dataset/img12.jpg,dataset/img19.jpg,No,0.7219,No
dataset/img12.jpg,dataset/img20.jpg,No,0.7555,No
dataset/img9.jpg,dataset/img21.jpg,No,0.7422,No
dataset/img9.jpg,dataset/img22.jpg,No,0.669,No
