file_x,file_y,decision,distance,prediction
black_woman_dataset/img3.jpg,black_woman_dataset/img11.jpg,No,1.3384,No
black_woman_dataset/img3.jpg,black_woman_dataset/img12.jpg,No,1.3813,No
black_woman_dataset/img4.jpg,black_woman_dataset/img9.jpg,No,1.3302,No
black_woman_dataset/img4.jpg,black_woman_dataset/img10.jpg,No,1.3601,No
black_woman_dataset/img4.jpg,black_woman_dataset/img11.jpg,No,1.3559,No
black_woman_dataset/img4.jpg,black_woman_dataset/img12.jpg,No,1.3789,No
black_woman_dataset/img1.jpg,black_woman_dataset/img13.jpg,No,1.2338,No
black_woman_dataset/img1.jpg,black_woman_dataset/img14.jpg,No,1.2787,No
black_woman_dataset/img1.jpg,black_woman_dataset/img15.jpg,No,1.297,No
black_woman_dataset/img1.jpg,black_woman_dataset/img16.jpg,No,1.3192,No
black_woman_dataset/img2.jpg,black_woman_dataset/img13.jpg,No,1.2282,No
black_woman_dataset/img2.jpg,black_woman_dataset/img14.jpg,No,1.3276,No
black_woman_dataset/img2.jpg,black_woman_dataset/img15.jpg,No,1.2817,No
black_woman_dataset/img2.jpg,black_woman_dataset/img16.jpg,No,1.3317,No
black_woman_dataset/img3.jpg,black_woman_dataset/img13.jpg,No,1.1585,Yes
black_woman_dataset/img3.jpg,black_woman_dataset/img14.jpg,No,1.2682,No
black_woman_dataset/img3.jpg,black_woman_dataset/img15.jpg,No,1.282,No
black_woman_dataset/img3.jpg,black_woman_dataset/img16.jpg,No,1.2837,No
black_woman_dataset/img4.jpg,black_woman_dataset/img13.jpg,No,1.2123,No
black_woman_dataset/img4.jpg,black_woman_dataset/img14.jpg,No,1.245,No
black_woman_dataset/img4.jpg,black_woman_dataset/img15.jpg,No,1.2744,No
black_woman_dataset/img4.jpg,black_woman_dataset/img16.jpg,No,1.3073,No
black_woman_dataset/img1.jpg,black_woman_dataset/img17.jpg,No,1.2705,No
black_woman_dataset/img1.jpg,black_woman_dataset/img18.jpg,No,1.2981,No
black_woman_dataset/img1.jpg,black_woman_dataset/img19.jpg,No,1.3185,No
black_woman_dataset/img1.jpg,black_woman_dataset/img20.jpg,No,1.3367,No
black_woman_dataset/img2.jpg,black_woman_dataset/img17.jpg,No,1.3393,No
black_woman_dataset/img2.jpg,black_woman_dataset/img18.jpg,No,1.3004,No
black_woman_dataset/img2.jpg,black_woman_dataset/img19.jpg,No,1.3164,No
black_woman_dataset/img2.jpg,black_woman_dataset/img20.jpg,No,1.3349,No
black_woman_dataset/img3.jpg,black_woman_dataset/img17.jpg,No,1.3079,No
black_woman_dataset/img3.jpg,black_woman_dataset/img18.jpg,No,1.315,No
black_woman_dataset/img3.jpg,black_woman_dataset/img19.jpg,No,1.3003,No
black_woman_dataset/img3.jpg,black_woman_dataset/img20.jpg,No,1.3543,No
black_woman_dataset/img4.jpg,black_woman_dataset/img17.jpg,No,1.3006,No
black_woman_dataset/img4.jpg,black_woman_dataset/img18.jpg,No,1.307,No
black_woman_dataset/img4.jpg,black_woman_dataset/img19.jpg,No,1.2985,No
black_woman_dataset/img4.jpg,black_woman_dataset/img20.jpg,No,1.3516,No
black_woman_dataset/img1.jpg,black_woman_dataset/img21.jpg,No,1.2001,No
black_woman_dataset/img1.jpg,black_woman_dataset/img22.jpg,No,1.1428,Yes
black_woman_dataset/img1.jpg,black_woman_dataset/img23.jpg,No,1.2166,No
black_woman_dataset/img1.jpg,black_woman_dataset/img24.jpg,No,1.2768,No
black_woman_dataset/img2.jpg,black_woman_dataset/img21.jpg,No,1.0621,Yes
black_woman_dataset/img2.jpg,black_woman_dataset/img22.jpg,No,0.9752,Yes
black_woman_dataset/img2.jpg,black_woman_dataset/img23.jpg,No,1.1107,Yes
black_woman_dataset/img2.jpg,black_woman_dataset/img24.jpg,No,1.1371,Yes
black_woman_dataset/img3.jpg,black_woman_dataset/img21.jpg,No,1.2252,No
black_woman_dataset/img3.jpg,black_woman_dataset/img22.jpg,No,1.1535,Yes
black_woman_dataset/img3.jpg,black_woman_dataset/img23.jpg,No,1.2642,No
black_woman_dataset/img3.jpg,black_woman_dataset/img24.jpg,No,1.3081,No
black_woman_dataset/img4.jpg,black_woman_dataset/img21.jpg,No,1.1537,Yes
black_woman_dataset/img4.jpg,black_woman_dataset/img22.jpg,No,1.1622,No
black_woman_dataset/img4.jpg,black_woman_dataset/img23.jpg,No,1.1872,No
black_woman_dataset/img4.jpg,black_woman_dataset/img24.jpg,No,1.247,No
black_woman_dataset/img1.jpg,black_woman_dataset/img25.jpg,No,1.3315,No
black_woman_dataset/img1.jpg,black_woman_dataset/img26.jpg,No,1.2856,No
black_woman_dataset/img1.jpg,black_woman_dataset/img27.jpg,No,1.3007,No
black_woman_dataset/img1.jpg,black_woman_dataset/img28.jpg,No,1.282,No
black_woman_dataset/img2.jpg,black_woman_dataset/img25.jpg,No,1.2243,No
black_woman_dataset/img2.jpg,black_woman_dataset/img26.jpg,No,1.1488,Yes
black_woman_dataset/img2.jpg,black_woman_dataset/img27.jpg,No,1.1793,No
black_woman_dataset/img2.jpg,black_woman_dataset/img28.jpg,No,1.1107,Yes
black_woman_dataset/img3.jpg,black_woman_dataset/img25.jpg,No,1.3111,No
black_woman_dataset/img3.jpg,black_woman_dataset/img26.jpg,No,1.2549,No
black_woman_dataset/img3.jpg,black_woman_dataset/img27.jpg,No,1.2878,No
black_woman_dataset/img3.jpg,black_woman_dataset/img28.jpg,No,1.2689,No
black_woman_dataset/img4.jpg,black_woman_dataset/img25.jpg,No,1.285,No
black_woman_dataset/img4.jpg,black_woman_dataset/img26.jpg,No,1.2175,No
black_woman_dataset/img4.jpg,black_woman_dataset/img27.jpg,No,1.1897,No
black_woman_dataset/img4.jpg,black_woman_dataset/img28.jpg,No,1.2314,No
black_woman_dataset/img1.jpg,black_woman_dataset/img29.jpg,No,1.1444,Yes
black_woman_dataset/img1.jpg,black_woman_dataset/img30.jpg,No,1.2493,No
black_woman_dataset/img1.jpg,black_woman_dataset/img31.jpg,No,1.0423,Yes
black_woman_dataset/img1.jpg,black_woman_dataset/img32.jpg,No,1.1572,Yes
black_woman_dataset/img2.jpg,black_woman_dataset/img29.jpg,No,1.1312,Yes
black_woman_dataset/img2.jpg,black_woman_dataset/img30.jpg,No,1.1688,No
black_woman_dataset/img2.jpg,black_woman_dataset/img31.jpg,No,1.0429,Yes
black_woman_dataset/img2.jpg,black_woman_dataset/img32.jpg,No,1.2144,No
black_woman_dataset/img3.jpg,black_woman_dataset/img29.jpg,No,1.0598,Yes
black_woman_dataset/img3.jpg,black_woman_dataset/img30.jpg,No,1.2139,No
black_woman_dataset/img3.jpg,black_woman_dataset/img31.jpg,No,1.0181,Yes
black_woman_dataset/img3.jpg,black_woman_dataset/img32.jpg,No,1.1378,Yes
black_woman_dataset/img4.jpg,black_woman_dataset/img29.jpg,No,1.204,No
black_woman_dataset/img4.jpg,black_woman_dataset/img30.jpg,No,1.2401,No
black_woman_dataset/img4.jpg,black_woman_dataset/img31.jpg,No,1.0943,Yes
black_woman_dataset/img4.jpg,black_woman_dataset/img32.jpg,No,1.2053,No
black_woman_dataset/img1.jpg,black_woman_dataset/img33.jpg,No,1.1404,Yes
black_woman_dataset/img1.jpg,black_woman_dataset/img34.jpg,No,1.262,No
black_woman_dataset/img1.jpg,black_woman_dataset/img35.jpg,No,1.1859,No
black_woman_dataset/img1.jpg,black_woman_dataset/img36.jpg,No,1.2308,No
black_woman_dataset/img2.jpg,black_woman_dataset/img33.jpg,No,1.1535,Yes
black_woman_dataset/img2.jpg,black_woman_dataset/img34.jpg,No,1.2482,No
black_woman_dataset/img2.jpg,black_woman_dataset/img35.jpg,No,1.1949,No
black_woman_dataset/img2.jpg,black_woman_dataset/img36.jpg,No,1.2096,No
black_woman_dataset/img3.jpg,black_woman_dataset/img33.jpg,No,1.1687,No
black_woman_dataset/img3.jpg,black_woman_dataset/img34.jpg,No,1.3221,No
black_woman_dataset/img3.jpg,black_woman_dataset/img35.jpg,No,1.1984,No
black_woman_dataset/img3.jpg,black_woman_dataset/img36.jpg,No,1.2586,No
black_woman_dataset/img4.jpg,black_woman_dataset/img33.jpg,No,1.1329,Yes
black_woman_dataset/img4.jpg,black_woman_dataset/img34.jpg,No,1.2877,No
black_woman_dataset/img4.jpg,black_woman_dataset/img35.jpg,No,1.1637,No
black_woman_dataset/img4.jpg,black_woman_dataset/img36.jpg,No,1.2147,No
black_woman_dataset/img1.jpg,black_woman_dataset/img37.jpg,No,1.0631,Yes
black_woman_dataset/img1.jpg,black_woman_dataset/img38.jpg,No,0.9316,Yes
black_woman_dataset/img1.jpg,black_woman_dataset/img39.jpg,No,0.9082,Yes
black_woman_dataset/img1.jpg,black_woman_dataset/img40.jpg,No,0.9195,Yes
black_woman_dataset/img2.jpg,black_woman_dataset/img37.jpg,No,0.9535,Yes
black_woman_dataset/img2.jpg,black_woman_dataset/img38.jpg,No,0.8116,Yes
black_woman_dataset/img2.jpg,black_woman_dataset/img39.jpg,No,0.8219,Yes
black_woman_dataset/img2.jpg,black_woman_dataset/img40.jpg,No,0.8412,Yes
black_woman_dataset/img3.jpg,black_woman_dataset/img37.jpg,No,1.0012,Yes
black_woman_dataset/img3.jpg,black_woman_dataset/img38.jpg,No,0.9102,Yes
black_woman_dataset/img3.jpg,black_woman_dataset/img39.jpg,No,0.889,Yes
black_woman_dataset/img3.jpg,black_woman_dataset/img40.jpg,No,0.9254,Yes
black_woman_dataset/img4.jpg,black_woman_dataset/img37.jpg,No,1.0154,Yes
black_woman_dataset/img4.jpg,black_woman_dataset/img38.jpg,No,0.8916,Yes
black_woman_dataset/img4.jpg,black_woman_dataset/img39.jpg,No,0.8996,Yes
black_woman_dataset/img4.jpg,black_woman_dataset/img40.jpg,No,0.8488,Yes
black_woman_dataset/img1.jpg,black_woman_dataset/img41.jpg,No,1.2049,No
black_woman_dataset/img1.jpg,black_woman_dataset/img42.jpg,No,1.1053,Yes
black_woman_dataset/img1.jpg,black_woman_dataset/img43.jpg,No,1.1064,Yes
black_woman_dataset/img1.jpg,black_woman_dataset/img44.jpg,No,1.2219,No
black_woman_dataset/img2.jpg,black_woman_dataset/img41.jpg,No,1.1529,Yes
black_woman_dataset/img2.jpg,black_woman_dataset/img42.jpg,No,1.011,Yes
black_woman_dataset/img2.jpg,black_woman_dataset/img43.jpg,No,0.9726,Yes
black_woman_dataset/img2.jpg,black_woman_dataset/img44.jpg,No,1.0285,Yes
black_woman_dataset/img3.jpg,black_woman_dataset/img41.jpg,No,1.0986,Yes
black_woman_dataset/img3.jpg,black_woman_dataset/img42.jpg,No,0.978,Yes
black_woman_dataset/img3.jpg,black_woman_dataset/img43.jpg,No,0.9931,Yes
black_woman_dataset/img3.jpg,black_woman_dataset/img44.jpg,No,1.1148,Yes
black_woman_dataset/img4.jpg,black_woman_dataset/img41.jpg,No,1.1956,No
black_woman_dataset/img4.jpg,black_woman_dataset/img42.jpg,No,1.0646,Yes
black_woman_dataset/img4.jpg,black_woman_dataset/img43.jpg,No,1.0748,Yes
black_woman_dataset/img4.jpg,black_woman_dataset/img44.jpg,No,1.1692,No
black_woman_dataset/img1.jpg,black_woman_dataset/img45.jpg,No,1.186,No
black_woman_dataset/img1.jpg,black_woman_dataset/img46.jpg,No,1.1114,Yes
black_woman_dataset/img1.jpg,black_woman_dataset/img47.jpg,No,1.1876,No
black_woman_dataset/img1.jpg,black_woman_dataset/img48.jpg,No,1.0797,Yes
black_woman_dataset/img2.jpg,black_woman_dataset/img45.jpg,No,1.1603,No
black_woman_dataset/img2.jpg,black_woman_dataset/img46.jpg,No,1.1552,Yes
black_woman_dataset/img2.jpg,black_woman_dataset/img47.jpg,No,1.2264,No
black_woman_dataset/img2.jpg,black_woman_dataset/img48.jpg,No,1.0868,Yes
black_woman_dataset/img3.jpg,black_woman_dataset/img45.jpg,No,1.231,No
black_woman_dataset/img3.jpg,black_woman_dataset/img46.jpg,No,1.2068,No
black_woman_dataset/img3.jpg,black_woman_dataset/img47.jpg,No,1.2364,No
black_woman_dataset/img3.jpg,black_woman_dataset/img48.jpg,No,1.109,Yes
black_woman_dataset/img4.jpg,black_woman_dataset/img45.jpg,No,1.1807,No
black_woman_dataset/img4.jpg,black_woman_dataset/img46.jpg,No,1.1542,Yes
black_woman_dataset/img4.jpg,black_woman_dataset/img47.jpg,No,1.1956,No
black_woman_dataset/img4.jpg,black_woman_dataset/img48.jpg,No,1.0689,Yes
black_woman_dataset/img5.jpg,black_woman_dataset/img9.jpg,No,1.3019,No
black_woman_dataset/img5.jpg,black_woman_dataset/img10.jpg,No,1.307,No
black_woman_dataset/img5.jpg,black_woman_dataset/img11.jpg,No,1.2923,No
black_woman_dataset/img5.jpg,black_woman_dataset/img12.jpg,No,1.2497,No
black_woman_dataset/img6.jpg,black_woman_dataset/img9.jpg,No,1.3611,No
black_woman_dataset/img6.jpg,black_woman_dataset/img10.jpg,No,1.4263,No
black_woman_dataset/img6.jpg,black_woman_dataset/img11.jpg,No,1.4317,No
black_woman_dataset/img6.jpg,black_woman_dataset/img12.jpg,No,1.3358,No
black_woman_dataset/img7.jpg,black_woman_dataset/img9.jpg,No,1.3795,No
black_woman_dataset/img7.jpg,black_woman_dataset/img10.jpg,No,1.4325,No
black_woman_dataset/img7.jpg,black_woman_dataset/img11.jpg,No,1.4519,No
black_woman_dataset/img7.jpg,black_woman_dataset/img12.jpg,No,1.3797,No
black_woman_dataset/img8.jpg,black_woman_dataset/img9.jpg,No,1.4827,No
black_woman_dataset/img8.jpg,black_woman_dataset/img10.jpg,No,1.5001,No
black_woman_dataset/img8.jpg,black_woman_dataset/img11.jpg,No,1.4755,No
black_woman_dataset/img8.jpg,black_woman_dataset/img12.jpg,No,1.3823,No
black_woman_dataset/img5.jpg,black_woman_dataset/img13.jpg,No,1.2335,No
black_woman_dataset/img5.jpg,black_woman_dataset/img14.jpg,No,1.1858,No
black_woman_dataset/img5.jpg,black_woman_dataset/img15.jpg,No,1.2395,No
black_woman_dataset/img5.jpg,black_woman_dataset/img16.jpg,No,1.2453,No
black_woman_dataset/img6.jpg,black_woman_dataset/img13.jpg,No,1.129,Yes
black_woman_dataset/img6.jpg,black_woman_dataset/img14.jpg,No,1.0946,Yes
black_woman_dataset/img6.jpg,black_woman_dataset/img15.jpg,No,1.1467,Yes
black_woman_dataset/img6.jpg,black_woman_dataset/img16.jpg,No,1.1749,No
black_woman_dataset/img7.jpg,black_woman_dataset/img13.jpg,No,1.2219,No
black_woman_dataset/img7.jpg,black_woman_dataset/img14.jpg,No,1.1438,Yes
black_woman_dataset/img7.jpg,black_woman_dataset/img15.jpg,No,1.2097,No
black_woman_dataset/img7.jpg,black_woman_dataset/img16.jpg,No,1.2705,No
black_woman_dataset/img8.jpg,black_woman_dataset/img13.jpg,No,1.2401,No
black_woman_dataset/img8.jpg,black_woman_dataset/img14.jpg,No,1.1511,Yes
black_woman_dataset/img8.jpg,black_woman_dataset/img15.jpg,No,1.1917,No
black_woman_dataset/img8.jpg,black_woman_dataset/img16.jpg,No,1.2372,No
black_woman_dataset/img5.jpg,black_woman_dataset/img17.jpg,No,1.21,No
black_woman_dataset/img5.jpg,black_woman_dataset/img18.jpg,No,1.2072,No
black_woman_dataset/img5.jpg,black_woman_dataset/img19.jpg,No,1.2014,No
black_woman_dataset/img5.jpg,black_woman_dataset/img20.jpg,No,1.3749,No
black_woman_dataset/img6.jpg,black_woman_dataset/img17.jpg,No,1.4908,No
black_woman_dataset/img6.jpg,black_woman_dataset/img18.jpg,No,1.4105,No
black_woman_dataset/img6.jpg,black_woman_dataset/img19.jpg,No,1.2643,No
black_woman_dataset/img6.jpg,black_woman_dataset/img20.jpg,No,1.4977,No
black_woman_dataset/img7.jpg,black_woman_dataset/img17.jpg,No,1.382,No
black_woman_dataset/img7.jpg,black_woman_dataset/img18.jpg,No,1.3843,No
black_woman_dataset/img7.jpg,black_woman_dataset/img19.jpg,No,1.2833,No
black_woman_dataset/img7.jpg,black_woman_dataset/img20.jpg,No,1.482,No
black_woman_dataset/img8.jpg,black_woman_dataset/img17.jpg,No,1.4721,No
black_woman_dataset/img8.jpg,black_woman_dataset/img18.jpg,No,1.3919,No
black_woman_dataset/img8.jpg,black_woman_dataset/img19.jpg,No,1.2965,No
black_woman_dataset/img8.jpg,black_woman_dataset/img20.jpg,No,1.4779,No
black_woman_dataset/img5.jpg,black_woman_dataset/img21.jpg,No,1.0936,Yes
black_woman_dataset/img5.jpg,black_woman_dataset/img22.jpg,No,1.2526,No
black_woman_dataset/img5.jpg,black_woman_dataset/img23.jpg,No,1.1738,No
black_woman_dataset/img5.jpg,black_woman_dataset/img24.jpg,No,1.2247,No
black_woman_dataset/img6.jpg,black_woman_dataset/img21.jpg,No,1.188,No
black_woman_dataset/img6.jpg,black_woman_dataset/img22.jpg,No,1.2403,No
black_woman_dataset/img6.jpg,black_woman_dataset/img23.jpg,No,1.2025,No
black_woman_dataset/img6.jpg,black_woman_dataset/img24.jpg,No,1.2065,No
black_woman_dataset/img7.jpg,black_woman_dataset/img21.jpg,No,1.2176,No
black_woman_dataset/img7.jpg,black_woman_dataset/img22.jpg,No,1.3153,No
black_woman_dataset/img7.jpg,black_woman_dataset/img23.jpg,No,1.2781,No
black_woman_dataset/img7.jpg,black_woman_dataset/img24.jpg,No,1.2751,No
black_woman_dataset/img8.jpg,black_woman_dataset/img21.jpg,No,1.137,Yes
black_woman_dataset/img8.jpg,black_woman_dataset/img22.jpg,No,1.242,No
black_woman_dataset/img8.jpg,black_woman_dataset/img23.jpg,No,1.2466,No
black_woman_dataset/img8.jpg,black_woman_dataset/img24.jpg,No,1.1975,No
black_woman_dataset/img5.jpg,black_woman_dataset/img25.jpg,No,1.3298,No
black_woman_dataset/img5.jpg,black_woman_dataset/img26.jpg,No,1.307,No
black_woman_dataset/img5.jpg,black_woman_dataset/img27.jpg,No,1.3512,No
black_woman_dataset/img5.jpg,black_woman_dataset/img28.jpg,No,1.3916,No
black_woman_dataset/img6.jpg,black_woman_dataset/img25.jpg,No,1.3898,No
black_woman_dataset/img6.jpg,black_woman_dataset/img26.jpg,No,1.4092,No
black_woman_dataset/img6.jpg,black_woman_dataset/img27.jpg,No,1.4217,No
black_woman_dataset/img6.jpg,black_woman_dataset/img28.jpg,No,1.5017,No
black_woman_dataset/img7.jpg,black_woman_dataset/img25.jpg,No,1.3317,No
black_woman_dataset/img7.jpg,black_woman_dataset/img26.jpg,No,1.3575,No
black_woman_dataset/img7.jpg,black_woman_dataset/img27.jpg,No,1.367,No
black_woman_dataset/img7.jpg,black_woman_dataset/img28.jpg,No,1.4477,No
black_woman_dataset/img8.jpg,black_woman_dataset/img25.jpg,No,1.2675,No
black_woman_dataset/img8.jpg,black_woman_dataset/img26.jpg,No,1.3183,No
black_woman_dataset/img8.jpg,black_woman_dataset/img27.jpg,No,1.3345,No
black_woman_dataset/img8.jpg,black_woman_dataset/img28.jpg,No,1.3775,No
black_woman_dataset/img5.jpg,black_woman_dataset/img29.jpg,No,1.1295,Yes
black_woman_dataset/img5.jpg,black_woman_dataset/img30.jpg,No,1.2785,No
black_woman_dataset/img5.jpg,black_woman_dataset/img31.jpg,No,1.1615,No
